Unnamed: 0,Name,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
3271,The Rocket,London,"['Bar', 'British', 'Pub', 'Vegetarian Friendly', 'Vegan Options']",3278.0,4.5,$$ - $$$,54.0,"[[""one of the friendliest pubs I've ever seen..."", 'All round Goodness!'], ['12/15/2017', '09/27/2017']]",/Restaurant_Review-g186338-d1017724-Reviews-The_Rocket-London_England.html,d1017724
399,La Tavolozza,Vienna,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",400.0,4.5,$$ - $$$,164.0,"[['First class food and service', 'Perfect'], ['08/19/2017', '06/27/2017']]",/Restaurant_Review-g190454-d1819524-Reviews-La_Tavolozza-Vienna.html,d1819524
8553,Macis & Muscade,Paris,['French'],8555.0,3.5,$$ - $$$,55.0,"[['Wonderful Salads', 'Drinks on a Sunday night just perfect!!!'], ['05/21/2017', '07/11/2016']]",/Restaurant_Review-g187147-d4561494-Reviews-Macis_Muscade-Paris_Ile_de_France.html,d4561494
690,Namban Oporto Kitchen Cafe,Oporto,"['Japanese', 'Vegetarian Friendly', 'Vegan Options']",691.0,4.5,$,23.0,"[['Marvelous Japanese Food!', 'Only japanese restaurant in Porto that ser...'], ['07/14/2017', '05/16/2017']]",/Restaurant_Review-g189180-d8637812-Reviews-Namban_Oporto_Kitchen_Cafe-Porto_Porto_District_Northern_Portugal.html,d8637812
14751,Pizza Max,London,,14762.0,3.0,,,"[['Ok but nothing to write home about'], ['06/04/2017']]",/Restaurant_Review-g186338-d5213711-Reviews-Pizza_Max-London_England.html,d5213711
326,Impar flores,Oporto,"['Mediterranean', 'European', 'Portuguese']",327.0,4.0,$$ - $$$,45.0,"[['Delicious mixed board', 'Pleasant surprise'], ['12/10/2017', '12/01/2017']]",/Restaurant_Review-g189180-d12832818-Reviews-Impar_flores-Porto_Porto_District_Northern_Portugal.html,d12832818
3568,YENO,Paris,"['Asian', 'Korean', 'Vegetarian Friendly']",3569.0,4.5,$,40.0,"[['Lunch', 'Montmartre-Moulin Rouge: Tasty, Wholesome...'], ['09/01/2017', '08/25/2017']]",/Restaurant_Review-g187147-d9779084-Reviews-YENO-Paris_Ile_de_France.html,d9779084
484,Gourmet Burger Kitchen,Dublin,"['American', 'Fast Food', 'Grill', 'Contemporary', 'Vegetarian Friendly', 'Gluten Free Options']",485.0,3.5,$$ - $$$,587.0,"[['Not planned but very good !', 'Work doo'], ['01/03/2018', '12/22/2017']]",/Restaurant_Review-g186605-d1133691-Reviews-Gourmet_Burger_Kitchen-Dublin_County_Dublin.html,d1133691
7486,Kioskafe,London,['New Zealand'],7495.0,4.5,$,11.0,"[['Great coffee. pleasant place,interesting m...', 'Amazing coffee!'], ['03/02/2017', '11/30/2016']]",/Restaurant_Review-g186338-d8722473-Reviews-Kioskafe-London_England.html,d8722473
8435,Dilara,London,"['Turkish', 'Fast Food', 'Halal']",8444.0,4.5,$,11.0,"[['Great Chinese and Turkish Restaurant', 'Great food great price'], ['07/29/2017', '04/13/2017']]",/Restaurant_Review-g186338-d6672855-Reviews-Dilara-London_England.html,d6672855
5492,Schutzenhof,Berlin,,5494.0,3.5,,10.0,"[[], []]",/Restaurant_Review-g187323-d958875-Reviews-Schutzenhof-Berlin.html,d958875
536,Miss'Opo,Oporto,"['Mediterranean', 'European', 'Portuguese', 'Vegetarian Friendly']",537.0,3.5,$$ - $$$,324.0,"[['Something a little different for Porto...', 'Ok, but could do better!'], ['01/22/2018', '08/18/2017']]",/Restaurant_Review-g189180-d2536295-Reviews-Miss_Opo-Porto_Porto_District_Northern_Portugal.html,d2536295
2886,Lorem Ipsum,Brussels,"['Cafe', 'Spanish', 'Fusion']",2887.0,5.0,,,"[[""Don't go for the food, go for the Ginn""], ['09/03/2014']]",/Restaurant_Review-g188644-d5449144-Reviews-Lorem_Ipsum-Brussels.html,d5449144
956,Star of Asia,Brussels,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",957.0,4.0,$$ - $$$,52.0,"[['A tasty refuge in a sea of boring food.', 'Acceptable'], ['01/02/2018', '08/10/2017']]",/Restaurant_Review-g188644-d1179973-Reviews-Star_of_Asia-Brussels.html,d1179973
470,Jacobsz,Amsterdam,"['International', 'European', 'Vegetarian Friendly', 'Vegan Options']",471.0,4.5,$$ - $$$,92.0,"[['Triple A++ in all the way!!!!', 'Cozy atmosphere, food is great'], ['01/03/2018', '01/01/2018']]",/Restaurant_Review-g188590-d10314130-Reviews-Jacobsz-Amsterdam_North_Holland_Province.html,d10314130
1246,Ristorante Pizzeria Doria,Amsterdam,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",1249.0,3.5,$$ - $$$,340.0,"[['Fantastic Value', 'Nice dinner'], ['12/07/2017', '12/03/2017']]",/Restaurant_Review-g188590-d2550267-Reviews-Ristorante_Pizzeria_Doria-Amsterdam_North_Holland_Province.html,d2550267
4017,Cafe-Tower,Berlin,,4019.0,4.0,,17.0,"[['very nice', 'Average food, but a nice view.'], ['05/09/2017', '05/26/2015']]",/Restaurant_Review-g187323-d5823776-Reviews-Cafe_Tower-Berlin.html,d5823776
3967,Ciclostazione Frattini,Rome,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",3968.0,3.5,$$ - $$$,596.0,"[['Lunch with family', 'Love this place!!!!'], ['01/22/2017', '07/04/2017']]",/Restaurant_Review-g187791-d7153010-Reviews-Ciclostazione_Frattini-Rome_Lazio.html,d7153010
3366,Spice of Life Indian Cuisine,London,"['Indian', 'Balti', 'Asian', 'Bangladeshi', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",3373.0,4.5,$$ - $$$,127.0,"[['Always great', '40th Wedding Anniversary'], ['12/24/2017', '10/02/2017']]",/Restaurant_Review-g186338-d3958254-Reviews-Spice_of_Life_Indian_Cuisine-London_England.html,d3958254
4028,Amsterdam Burgers & Beers,Barcelona,,4029.0,4.0,,13.0,"[['Good beer and excellent service', 'Exactly... Burgers & Beers!'], ['09/09/2017', '06/21/2017']]",/Restaurant_Review-g187497-d12301625-Reviews-Amsterdam_Burgers_Beers-Barcelona_Catalonia.html,d12301625
113,Alexis Restaurant & Winebar,Zurich,"['German', 'Swiss', 'European', 'Central European', 'Vegetarian Friendly']",114.0,4.0,$$ - $$$,232.0,"[['Friendly staff and nice location', 'Awesome self cooked steak!'], ['12/24/2017', '12/17/2017']]",/Restaurant_Review-g188113-d4793838-Reviews-Alexis_Restaurant_Winebar-Zurich.html,d4793838
3399,Raffaello amore italiano,Rome,"['Italian', 'Pizza']",3400.0,4.5,$,54.0,"[['Great Pizza', ""Don't get the hype to be honest""], ['11/22/2015', '11/05/2015']]",/Restaurant_Review-g187791-d7305402-Reviews-Raffaello_amore_italiano-Rome_Lazio.html,d7305402
2268,Manzana,Vienna,"['Mediterranean', 'European', 'Spanish']",2270.0,3.5,$$ - $$$,52.0,"[['Delicious tapas', 'Really enjoyed the tapas'], ['06/14/2017', '05/30/2017']]",/Restaurant_Review-g190454-d2186717-Reviews-Manzana-Vienna.html,d2186717
1205,Parathiro,Athens,"['Bar', 'Pub']",1207.0,4.5,$,3.0,"[['Nice rock bar', 'bar and cafeteria for rock-music lovers'], ['04/12/2017', '06/07/2016']]",/Restaurant_Review-g189400-d9721055-Reviews-Parathiro-Athens_Attica.html,d9721055
4505,Pizzeria la Ronda,Madrid,"['Pizza', 'Spanish', 'Argentinean', 'South American']",4507.0,4.0,,17.0,"[[], []]",/Restaurant_Review-g187514-d5796245-Reviews-Pizzeria_la_Ronda-Madrid.html,d5796245
5507,Cafe Real,Milan,,5510.0,3.0,,,"[[], []]",/Restaurant_Review-g187849-d8807321-Reviews-Cafe_Real-Milan_Lombardy.html,d8807321
14648,Cafe Harcourt by DALLOYAU,Paris,,,,,,,/Restaurant_Review-g187147-d11959310-Reviews-Cafe_Harcourt_by_DALLOYAU-Paris_Ile_de_France.html,d11959310
1692,Peters Pub,Vienna,"['Austrian', 'European']",1693.0,5.0,,4.0,"[[], []]",/Restaurant_Review-g190454-d2425697-Reviews-Peters_Pub-Vienna.html,d2425697
5330,Cannons Traditional Fish and Chips,London,"['Seafood', 'Fast Food', 'British']",5339.0,4.0,$$ - $$$,67.0,"[['Great lunch special, decent batter and goo...', 'Good food with friendly and efficient serv...'], ['11/08/2017', '10/07/2017']]",/Restaurant_Review-g186338-d9464679-Reviews-Cannons_Traditional_Fish_and_Chips-London_England.html,d9464679
1169,Bar Marsella,Barcelona,,1170.0,4.0,,257.0,"[['Historic bar just off La Ramblas', 'Poor Service, Incorrect change'], ['02/01/2017', '11/21/2017']]",/Restaurant_Review-g187497-d945532-Reviews-Bar_Marsella-Barcelona_Catalonia.html,d945532
12218,Kosk Restaurant,London,"['Turkish', 'Mediterranean', 'Middle Eastern', 'Halal', 'Vegetarian Friendly']",12228.0,3.5,$$ - $$$,32.0,"[['Yum', 'Spacious airy Turkish Restaurant that serv...'], ['11/18/2017', '06/15/2017']]",/Restaurant_Review-g186338-d10792806-Reviews-Kosk_Restaurant-London_England.html,d10792806
508,Ristorante Ferro,Oslo,"['Italian', 'Mediterranean', 'European']",509.0,4.0,$$ - $$$,29.0,"[['italy in Norway', 'Nice place for a chat and a good italian m...'], ['10/20/2017', '10/05/2017']]",/Restaurant_Review-g190479-d11847056-Reviews-Ristorante_Ferro-Oslo_Eastern_Norway.html,d11847056
808,Restaurant Au Petit Grillon,Lyon,['French'],809.0,5.0,$$ - $$$,25.0,"[[], []]",/Restaurant_Review-g4505479-d11629650-Reviews-Restaurant_Au_Petit_Grillon-Francheville_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d11629650
2260,Le Plazza,Lyon,,2261.0,4.0,,13.0,"[[], []]",/Restaurant_Review-g207360-d5801272-Reviews-Le_Plazza-Villeurbanne_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d5801272
6650,Happy Bar,Milan,['Italian'],,,,,,/Restaurant_Review-g187849-d12951930-Reviews-Happy_Bar-Milan_Lombardy.html,d12951930
2859,Kadiri's,London,"['Indian', 'Asian', 'Vegetarian Friendly', 'Halal']",2864.0,4.0,$$ - $$$,160.0,"[['Spicy! and tasty', 'Great food'], ['01/03/2018', '10/27/2017']]",/Restaurant_Review-g186338-d1846361-Reviews-Kadiri_s-London_England.html,d1846361
9266,Ozu,Madrid,,,,,,,/Restaurant_Review-g187514-d10893142-Reviews-Ozu-Madrid.html,d10893142
72,Gramabar,Madrid,"['American', 'International', 'Venezuelan', 'Latin', 'Bar', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",73.0,4.5,$$ - $$$,643.0,"[['Amazing cachapa', 'Great place'], ['01/05/2018', '01/05/2018']]",/Restaurant_Review-g187514-d6761498-Reviews-Gramabar-Madrid.html,d6761498
11898,Noodle King,London,"['Chinese', 'Asian']",11908.0,3.5,$,49.0,"[['This is becoming a regular haunt', 'no43 with curry sauce lol'], ['07/18/2016', '05/28/2016']]",/Restaurant_Review-g186338-d783062-Reviews-Noodle_King-London_England.html,d783062
2081,Restaurant Hunkar SofrasI,Brussels,,2082.0,4.0,,8.0,"[['Nice but not best on the street', 'Good Turkish Food with Reasonable Price'], ['03/22/2017', '02/03/2017']]",/Restaurant_Review-g188644-d10468021-Reviews-Restaurant_Hunkar_SofrasI-Brussels.html,d10468021
1680,China Restaurant Tian Fu,Berlin,"['Chinese', 'Asian', 'Vegetarian Friendly']",1682.0,4.0,$$ - $$$,60.0,"[['Great food, but a lot!', 'Worst experience in Berlin'], ['01/03/2018', '07/01/2017']]",/Restaurant_Review-g187323-d5788318-Reviews-China_Restaurant_Tian_Fu-Berlin.html,d5788318
4615,Artworx,Berlin,"['Italian', 'Bar', 'Cafe', 'Pub']",4617.0,4.5,$,5.0,"[[], []]",/Restaurant_Review-g187323-d7121500-Reviews-Artworx-Berlin.html,d7121500
2546,Azou,London,"['African', 'Moroccan', 'Mediterranean', 'Halal', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2551.0,4.5,$$ - $$$,179.0,"[['Brilliant Birthday Lunch', 'Again, again and again'], ['12/07/2017', '11/12/2017']]",/Restaurant_Review-g186338-d698082-Reviews-Azou-London_England.html,d698082
332,Benares Restaurant & Bar,London,"['Indian', 'Contemporary', 'Street Food', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",333.0,4.5,$$$$,2356.0,"[['Indian flavours with unique flair', 'Food outstanding'], ['01/08/2018', '01/06/2018']]",/Restaurant_Review-g186338-d731399-Reviews-Benares_Restaurant_Bar-London_England.html,d731399
1019,Osho Ayu Leela,Hamburg,['Indian'],1021.0,4.5,$$ - $$$,22.0,"[['Very good, attenuated tastes', 'Authentic Indian - Customer is King'], ['06/16/2016', '10/04/2015']]",/Restaurant_Review-g187331-d1039231-Reviews-Osho_Ayu_Leela-Hamburg.html,d1039231
3585,Joe Allen,Paris,"['American', 'Vegetarian Friendly']",3586.0,3.5,$$ - $$$,405.0,"[['service is horrible', 'Simply ordinary: The appeal escapes me'], ['12/18/2017', '11/24/2017']]",/Restaurant_Review-g187147-d718074-Reviews-Joe_Allen-Paris_Ile_de_France.html,d718074
8246,Doga Wine Bar,Barcelona,['Wine Bar'],,,,,,/Restaurant_Review-g187497-d12718610-Reviews-Doga_Wine_Bar-Barcelona_Catalonia.html,d12718610
277,Hungaryto,Barcelona,"['Hungarian', 'Vegetarian Friendly']",278.0,4.5,$$ - $$$,277.0,"[['Best hungarian restaurant', 'Best Dinner I Had in Barcelona!!'], ['12/23/2017', '10/12/2017']]",/Restaurant_Review-g187497-d3164386-Reviews-Hungaryto-Barcelona_Catalonia.html,d3164386
14388,Shawa,London,"['Lebanese', 'Middle Eastern', 'Fast Food', 'Mediterranean', 'Halal']",14399.0,3.0,$$ - $$$,54.0,"[['Not bad for the price', 'Quick bite to eat. Good selection. Tasty g...'], ['07/05/2017', '04/02/2017']]",/Restaurant_Review-g186338-d2389960-Reviews-Shawa-London_England.html,d2389960
372,Fabbrica Pasta,Geneva,"['Italian', 'Vegetarian Friendly']",374.0,4.5,$$ - $$$,11.0,"[['Very good and different than other pasta p...', 'Excellent !!'], ['11/10/2017', '11/06/2017']]",/Restaurant_Review-g188057-d12527392-Reviews-Fabbrica_Pasta-Geneva.html,d12527392
646,Tempio di Bacco,Rome,"['Italian', 'Seafood', 'Mediterranean', 'Soups', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",647.0,4.0,$$ - $$$,839.0,"[['Delicious Italian menu', 'Dinner'], ['11/12/2017', '10/25/2017']]",/Restaurant_Review-g187791-d1216201-Reviews-Tempio_di_Bacco-Rome_Lazio.html,d1216201
17393,Muffin Else Matters,London,['Seafood'],,,,,,/Restaurant_Review-g186338-d5816347-Reviews-Muffin_Else_Matters-London_England.html,d5816347
10766,China Noodle Restaurant,London,"['Chinese', 'Asian']",10776.0,4.0,$,35.0,"[['Great Chinese takeaway always first choice...', 'Never lets us down'], ['03/27/2017', '01/17/2017']]",/Restaurant_Review-g186338-d4925539-Reviews-China_Noodle_Restaurant-London_England.html,d4925539
575,Mamouche,Amsterdam,"['Moroccan', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options']",576.0,4.5,$$ - $$$,184.0,"[['Very sophisticated Moroccan restaurant', 'Wonderful mix of traditional Moroccan and...'], ['10/15/2017', '10/08/2017']]",/Restaurant_Review-g188590-d696969-Reviews-Mamouche-Amsterdam_North_Holland_Province.html,d696969
11438,PAUL Brompton Road,London,"['French', 'Cafe']",11448.0,3.5,$,36.0,"[['Great lunchtime stop off', 'Good eatery'], ['12/16/2017', '08/29/2017']]",/Restaurant_Review-g186338-d4341180-Reviews-PAUL_Brompton_Road-London_England.html,d4341180
2591,Bistro 54,Stockholm,,,,,,,/Restaurant_Review-g189852-d5972015-Reviews-Bistro_54-Stockholm.html,d5972015
645,Chez Remo,Geneva,"['Italian', 'European', 'Pizza', 'Mediterranean', 'Vegetarian Friendly']",648.0,4.0,$$ - $$$,63.0,"[['Dessert', 'Good food and friendly service'], ['09/29/2017', '11/25/2017']]",/Restaurant_Review-g188057-d5611672-Reviews-Chez_Remo-Geneva.html,d5611672
468,Le Pousse-Pousse,Geneva,['Asian'],471.0,4.0,$$ - $$$,26.0,"[['Always nice food and very good service', 'So very good'], ['06/01/2017', '08/10/2017']]",/Restaurant_Review-g188057-d7912874-Reviews-Le_Pousse_Pousse-Geneva.html,d7912874
1777,Mariscco Reial,Barcelona,"['Seafood', 'Mediterranean', 'European', 'Spanish', 'Soups', 'Vegetarian Friendly', 'Gluten Free Options']",1778.0,3.5,$$ - $$$,763.0,"[['A Place to snack and watch the World', 'Feeling very European in this square...'], ['11/17/2017', '11/07/2017']]",/Restaurant_Review-g187497-d2374260-Reviews-Mariscco_Reial-Barcelona_Catalonia.html,d2374260
16323,Pizza King,London,,16338.0,1.0,,,"[['Friendly staff, but terrible pizza'], ['11/21/2015']]",/Restaurant_Review-g186338-d5122965-Reviews-Pizza_King-London_England.html,d5122965
5850,Stella Bar,Rome,,5852.0,5.0,,,"[[], []]",/Restaurant_Review-g187791-d8341288-Reviews-Stella_Bar-Rome_Lazio.html,d8341288
1623,Ask For Janice,London,"['British', 'Healthy', 'Bar', 'Gluten Free Options', 'Vegetarian Friendly']",1626.0,4.5,$$ - $$$,120.0,"[['Great for Gin-Lovers', 'C'], ['01/08/2018', '12/23/2017']]",/Restaurant_Review-g186338-d6726141-Reviews-Ask_For_Janice-London_England.html,d6726141
5838,Fields Bar & Kitchen,London,"['Italian', 'Pizza', 'Cafe', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",5847.0,3.5,$$ - $$$,98.0,"[['Fast, reasonable food in lovely location', 'Pricey Draughty Slow Nice spot for a slow...'], ['12/09/2017', '10/01/2017']]",/Restaurant_Review-g186338-d6507542-Reviews-Fields_Bar_Kitchen-London_England.html,d6507542
963,Foodware,Amsterdam,"['International', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",966.0,4.5,$$ - $$$,61.0,"[['Amazing food!', 'Great place for a quick bite'], ['12/27/2017', '08/13/2017']]",/Restaurant_Review-g188590-d1821588-Reviews-Foodware-Amsterdam_North_Holland_Province.html,d1821588
210,Trattoria Montanari,Stockholm,"['Italian', 'European', 'Vegetarian Friendly', 'Vegan Options']",211.0,4.0,$$ - $$$,112.0,"[['Great food, interesting ambiance and nice...', 'Wonderful Italy'], ['10/20/2017', '06/22/2017']]",/Restaurant_Review-g189852-d7294243-Reviews-Trattoria_Montanari-Stockholm.html,d7294243
1395,DOP Restaurante,Barcelona,"['Mediterranean', 'Spanish']",1396.0,4.0,$$$$,145.0,"[['Excellent lunch', 'Excellent Restaurant and Authentic Catalon...'], ['05/23/2017', '05/07/2017']]",/Restaurant_Review-g187497-d7721407-Reviews-DOP_Restaurante-Barcelona_Catalonia.html,d7721407
175,Nova Resto Bar,Krakow,"['Italian', 'Polish', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",176.0,4.0,$$ - $$$,431.0,"[['Lovely meal', 'Nice food, big portions!'], ['10/12/2017', '09/20/2017']]",/Restaurant_Review-g274772-d1098679-Reviews-Nova_Resto_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html,d1098679
14596,Wenlock and Essex,London,"['Bar', 'Pizza', 'Pub']",14607.0,3.0,$$ - $$$,66.0,"[['Average', 'Saturday night'], ['01/09/2018', '03/20/2017']]",/Restaurant_Review-g186338-d2012051-Reviews-Wenlock_and_Essex-London_England.html,d2012051
1774,My Goodness,Berlin,,1776.0,5.0,,9.0,"[['Lovely organic breakfast bowls', 'Excellent in every way!'], ['11/27/2017', '06/11/2017']]",/Restaurant_Review-g187323-d10820390-Reviews-My_Goodness-Berlin.html,d10820390
6668,Byblos,Milan,"['Lebanese', 'Mediterranean']",,,$$ - $$$,,,/Restaurant_Review-g187849-d13225727-Reviews-Byblos-Milan_Lombardy.html,d13225727
749,O Forno,Oporto,"['European', 'Portuguese']",750.0,3.5,$,86.0,"[['It can improves', 'Good food, friendly service'], ['01/21/2018', '10/19/2017']]",/Restaurant_Review-g189180-d6793234-Reviews-O_Forno-Porto_Porto_District_Northern_Portugal.html,d6793234
2713,Painel Da Baixa,Lisbon,"['European', 'Portuguese', 'Soups']",2716.0,3.5,$,50.0,"[['Good', 'Nice place'], ['12/04/2017', '08/05/2017']]",/Restaurant_Review-g189158-d4755884-Reviews-Painel_Da_Baixa-Lisbon_Lisbon_District_Central_Portugal.html,d4755884
717,O Solar de Benfica,Lisbon,"['Portuguese', 'European']",718.0,4.0,$$ - $$$,80.0,"[['A great local lunch spot.', 'AROUND THE CORNER ... a Pink House !'], ['12/14/2017', '09/05/2017']]",/Restaurant_Review-g189158-d2699368-Reviews-O_Solar_de_Benfica-Lisbon_Lisbon_District_Central_Portugal.html,d2699368
801,Sushi Hjoernet,Oslo,['Sushi'],802.0,4.5,,4.0,"[['This is my favorite sushi place on the pla...', 'Really fresh'], ['02/11/2016', '09/13/2015']]",/Restaurant_Review-g190479-d8026243-Reviews-Sushi_Hjoernet-Oslo_Eastern_Norway.html,d8026243
6814,Xarcuteria Garciz,Barcelona,['Spanish'],6815.0,3.5,,17.0,"[[], []]",/Restaurant_Review-g187497-d8401846-Reviews-Xarcuteria_Garciz-Barcelona_Catalonia.html,d8401846
3077,Cheese's Art,Barcelona,"['European', 'Vegetarian Friendly']",3078.0,3.5,$$ - $$$,291.0,"[['Nothing special.', 'Cheese cheese cheese!'], ['12/12/2017', '08/02/2017']]",/Restaurant_Review-g187497-d2323075-Reviews-Cheese_s_Art-Barcelona_Catalonia.html,d2323075
3287,Eat Lean,Amsterdam,,,,,,,/Restaurant_Review-g188590-d8515668-Reviews-Eat_Lean-Amsterdam_North_Holland_Province.html,d8515668
3740,Hasis,Berlin,,3742.0,4.0,,15.0,"[[], []]",/Restaurant_Review-g187323-d1357977-Reviews-Hasis-Berlin.html,d1357977
4088,Al Dente,Paris,"['Italian', 'European', 'Vegetarian Friendly']",4089.0,4.0,$$ - $$$,138.0,"[['Nice dinner at a local italian place', 'Disappointing Sandy & Soupy Linguine Vongo...'], ['08/28/2017', '09/30/2017']]",/Restaurant_Review-g187147-d809548-Reviews-Al_Dente-Paris_Ile_de_France.html,d809548
1046,Bar,Budapest,"['Nepali', 'European', 'Asian']",1047.0,4.5,$$ - $$$,18.0,"[['Same attitude prevails here as in the New...', 'Great Place to Relax !'], ['10/16/2016', '06/24/2016']]",/Restaurant_Review-g274887-d4163607-Reviews-Bar-Budapest_Central_Hungary.html,d4163607
4755,Mandarin Chinese,Rome,"['Chinese', 'Asian']",4756.0,3.5,$$ - $$$,160.0,"[['Good Chinese food', 'Chinese Food a Good Break'], ['12/10/2017', '07/30/2017']]",/Restaurant_Review-g187791-d1034638-Reviews-Mandarin_Chinese-Rome_Lazio.html,d1034638
